,Area,District,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
9210,Punjab,Bhakkar,Barley,2008,833.3333333,1187,502,26.58
9211,Punjab,Khushab,Barley,1981,677.4193548,1187,297.78,27.28
9212,Punjab,Khushab,Barley,1982,693.0693069,1187,297.78,27.28
9213,Punjab,Khushab,Barley,1983,705.4263566,1187,297.78,27.28
9214,Punjab,Khushab,Barley,1984,618.1818182,1187,297.78,27.28
9215,Punjab,Khushab,Barley,1985,617.2839506,1187,297.78,27.28
9216,Punjab,Khushab,Barley,1986,644.4444444,1187,297.78,27.28
9217,Punjab,Khushab,Barley,1987,666.6666667,1187,297.78,27.28
9218,Punjab,Khushab,Barley,1988,600,1187,114.13,26.74
9219,Punjab,Khushab,Barley,1989,666.6666667,1187,114.13,26.74
9220,Punjab,Khushab,Barley,1990,666.6666667,1187,114.13,26.74
9221,Punjab,Khushab,Barley,1991,650,1187,114.13,26.74
9222,Punjab,Khushab,Barley,1992,611.1111111,1187,114.13,26.74
9223,Punjab,Khushab,Barley,1993,535.7142857,1187,114.13,26.74
9224,Punjab,Khushab,Barley,1994,705.8823529,1187,114.13,26.74
9225,Punjab,Khushab,Barley,1995,750,1187,81.63,26.83
9226,Punjab,Khushab,Barley,1996,750,1187,81.63,26.83
9227,Punjab,Khushab,Barley,1997,888.8888889,1187,81.63,26.83
9228,Punjab,Khushab,Barley,1998,916.6666667,1187,81.63,26.83
9229,Punjab,Khushab,Barley,1999,1000,1187,81.63,26.83
9230,Punjab,Khushab,Barley,2000,800,1187,81.63,26.83
9231,Punjab,Khushab,Barley,2001,727.2727273,1187,81.63,26.83
9232,Punjab,Khushab,Barley,2002,833.3333333,1187,82,26.76
9233,Punjab,Khushab,Barley,2003,1083.333333,1187,82,26.76
9234,Punjab,Khushab,Barley,2004,1200,1187,82,26.76
9235,Punjab,Khushab,Barley,2005,800,1187,82,26.76
9236,Punjab,Khushab,Barley,2006,900,1187,82,26.76
9237,Punjab,Khushab,Barley,2007,727.2727273,1187,82,26.76
9238,Punjab,Khushab,Barley,2008,900,1187,82,26.76
9239,Punjab,Mianwali,Barley,1981,528.9256198,1187,89.88,26.92
9240,Punjab,Mianwali,Barley,1982,442.3076923,1187,89.88,26.92
9241,Punjab,Mianwali,Barley,1983,500,1187,89.88,26.92
9242,Punjab,Mianwali,Barley,1984,633.3333333,1187,89.88,26.92
9243,Punjab,Mianwali,Barley,1985,689.6551724,1187,89.88,26.92
9244,Punjab,Mianwali,Barley,1986,666.6666667,1187,89.88,26.92
9245,Punjab,Mianwali,Barley,1987,640,1187,89.88,26.92
9246,Punjab,Mianwali,Barley,1988,700,1187,134.25,27.02
9247,Punjab,Mianwali,Barley,1989,750,1187,134.25,27.02
9248,Punjab,Mianwali,Barley,1990,692.3076923,1187,134.25,27.02
9249,Punjab,Mianwali,Barley,1991,681.8181818,1187,134.25,27.02
9250,Punjab,Mianwali,Barley,1992,785.7142857,1187,134.25,27.02
9251,Punjab,Mianwali,Barley,1993,562.5,1187,134.25,27.02
9252,Punjab,Mianwali,Barley,1994,789.4736842,1187,134.25,27.02
9253,Punjab,Mianwali,Barley,1995,789.4736842,1187,166.16,27.06
9254,Punjab,Mianwali,Barley,1996,812.5,1187,166.16,27.06
9255,Punjab,Mianwali,Barley,1997,1058.823529,1187,166.16,27.06
9256,Punjab,Mianwali,Barley,1998,928.5714286,1187,166.16,27.06
9257,Punjab,Mianwali,Barley,1999,1090.909091,1187,166.16,27.06
9258,Punjab,Mianwali,Barley,2000,875,1187,166.16,27.06
9259,Punjab,Mianwali,Barley,2001,1000,1187,166.16,27.06
9260,Punjab,Mianwali,Barley,2002,727.2727273,1187,771.58,27.1
9261,Punjab,Mianwali,Barley,2003,1100,1187,771.58,27.1
9262,Punjab,Mianwali,Barley,2004,1100,1187,771.58,27.1
9263,Punjab,Mianwali,Barley,2005,750,1187,771.58,27.1
9264,Punjab,Mianwali,Barley,2006,800,1187,771.58,27.1
9265,Punjab,Mianwali,Barley,2007,666.6666667,1187,771.58,27.1
9266,Punjab,Mianwali,Barley,2008,666.6666667,1187,771.58,27.1
9267,Punjab,Rawalpindi,Barley,1981,600,1187,119.86,27.16
9268,Punjab,Rawalpindi,Barley,1982,470.5882353,1187,119.86,27.16
9269,Punjab,Rawalpindi,Barley,1983,545.4545455,1187,119.86,27.16
9270,Punjab,Rawalpindi,Barley,1984,600,1187,119.86,27.16
9271,Punjab,Rawalpindi,Barley,1985,545.4545455,1187,119.86,27.16
9272,Punjab,Rawalpindi,Barley,1986,583.3333333,1187,119.86,27.16
9273,Punjab,Rawalpindi,Barley,1987,500,1187,119.86,27.16
9274,Punjab,Rawalpindi,Barley,1988,545.4545455,1187,350.83,26.98
9275,Punjab,Rawalpindi,Barley,1989,461.5384615,1187,350.83,26.98
9276,Punjab,Rawalpindi,Barley,1990,636.3636364,1187,350.83,26.98
9277,Punjab,Rawalpindi,Barley,1991,545.4545455,1187,350.83,26.98
9278,Punjab,Rawalpindi,Barley,1992,636.3636364,1187,350.83,26.98
9279,Punjab,Rawalpindi,Barley,1993,375,1187,350.83,26.98
9280,Punjab,Rawalpindi,Barley,1994,636.3636364,1187,350.83,26.98
9281,Punjab,Rawalpindi,Barley,1995,625,1187,378.97,27.14
9282,Punjab,Rawalpindi,Barley,1996,571.4285714,1187,378.97,27.14
9283,Punjab,Rawalpindi,Barley,1997,875,1187,378.97,27.14
9284,Punjab,Rawalpindi,Barley,1998,857.1428571,1187,378.97,27.14
9285,Punjab,Rawalpindi,Barley,1999,875,1187,378.97,27.14
9286,Punjab,Rawalpindi,Barley,2000,800,1187,378.97,27.14
9287,Punjab,Rawalpindi,Barley,2001,750,1187,378.97,27.14
9288,Punjab,Rawalpindi,Barley,2002,1250,1187,378.97,27.57
9289,Punjab,Rawalpindi,Barley,2003,1000,1187,378.97,27.57
9290,Punjab,Rawalpindi,Barley,2004,1200,1187,378.97,27.57
9291,Punjab,Rawalpindi,Barley,2005,800,1187,378.97,27.57
9292,Punjab,Rawalpindi,Barley,2006,833.3333333,1187,378.97,27.57
9293,Punjab,Rawalpindi,Barley,2007,600,1187,378.97,27.57
9294,Punjab,Rawalpindi,Barley,2008,1000,1187,378.97,27.57
9295,Punjab,Sargodha,Barley,1981,906.25,1187,378.97,27.11
9296,Punjab,Sargodha,Barley,1982,814.8148148,1187,378.97,27.11
9297,Punjab,Sargodha,Barley,1983,909.0909091,1187,378.97,27.11
9298,Punjab,Sargodha,Barley,1984,869.5652174,1187,378.97,27.11
9299,Punjab,Sargodha,Barley,1985,863.6363636,1187,378.97,27.11
9300,Punjab,Sargodha,Barley,1986,857.1428571,1187,378.97,27.11
9301,Punjab,Sargodha,Barley,1987,900,1187,378.97,27.11
9302,Punjab,Sargodha,Barley,1988,888.8888889,1187,378.97,26.86
9303,Punjab,Sargodha,Barley,1989,941.1764706,1187,378.97,26.86
9304,Punjab,Sargodha,Barley,1990,888.8888889,1187,378.97,26.86
9305,Punjab,Sargodha,Barley,1991,1000,1187,378.97,26.86
9306,Punjab,Sargodha,Barley,1992,1000,1187,378.97,26.86
9307,Punjab,Sargodha,Barley,1993,1230.769231,1187,378.97,26.86
9308,Punjab,Sargodha,Barley,1994,1133.333333,1187,378.97,26.86
9309,Punjab,Sargodha,Barley,1995,1133.333333,1187,378.97,27.24
9310,Punjab,Sargodha,Barley,1996,1230.769231,1187,378.97,27.24
9311,Punjab,Sargodha,Barley,1997,1307.692308,1187,378.97,27.24
9312,Punjab,Sargodha,Barley,1998,1250,1187,378.97,27.24
9313,Punjab,Sargodha,Barley,1999,1357.142857,1187,378.97,27.24
9314,Punjab,Sargodha,Barley,2000,1250,1187,378.97,27.24
9315,Punjab,Sargodha,Barley,2001,1250,1187,378.97,27.24
9316,Punjab,Sargodha,Barley,2002,1307.692308,652,7420,18.05
9317,Punjab,Sargodha,Barley,2003,1333.333333,652,7420,18.05
9318,Punjab,Sargodha,Barley,2004,1416.666667,652,7420,18.05
9319,Punjab,Sargodha,Barley,2005,1454.545455,652,7420,18.05
9320,Punjab,Sargodha,Barley,2006,1461.538462,652,7420,18.05
9321,Punjab,Sargodha,Barley,2007,1384.615385,652,7420,18.05
9322,Punjab,Sargodha,Barley,2008,1545.454545,652,7420,18.05
9323,Punjab,Faisalabad,Barley,1981,888.8888889,652,7420,17.07
9324,Punjab,Faisalabad,Barley,1982,782.6086957,652,7420,17.07
9325,Punjab,Faisalabad,Barley,1983,850,652,7420,17.07
9326,Punjab,Faisalabad,Barley,1984,904.7619048,652,7420,17.07
9327,Punjab,Faisalabad,Barley,1985,882.3529412,652,7420,17.07
9328,Punjab,Faisalabad,Barley,1986,916.6666667,652,7420,17.07
9329,Punjab,Faisalabad,Barley,1987,900,652,7420,17.07
9330,Punjab,Faisalabad,Barley,1988,1000,652,7869,17.13
9331,Punjab,Faisalabad,Barley,1989,1000,652,7869,17.13
9332,Punjab,Faisalabad,Barley,1990,1000,652,7869,17.13
9333,Punjab,Faisalabad,Barley,1991,875,652,7869,17.13
9334,Punjab,Faisalabad,Barley,1992,1000,652,7869,17.13
9335,Punjab,Faisalabad,Barley,1993,1142.857143,652,7869,17.13
9336,Punjab,Faisalabad,Barley,1994,1142.857143,652,7869,17.13
9337,Punjab,Faisalabad,Barley,1995,1166.666667,652,8826,17.53
9338,Punjab,Faisalabad,Barley,1996,1166.666667,652,8826,17.53
9339,Punjab,Faisalabad,Barley,1997,1400,652,8826,17.53
9340,Punjab,Faisalabad,Barley,1998,1250,652,8826,17.53
9341,Punjab,Faisalabad,Barley,1999,1250,652,8826,17.53
9342,Punjab,Faisalabad,Barley,2000,1000,652,8826,17.53
9343,Punjab,Faisalabad,Barley,2001,1250,652,8826,17.53
9344,Punjab,Faisalabad,Barley,2002,1250,652,6341,18.47
9345,Punjab,Faisalabad,Barley,2003,1333.333333,652,6341,18.47
9346,Punjab,Faisalabad,Barley,2004,2000,652,6341,18.47
9347,Punjab,Faisalabad,Barley,2005,1666.666667,652,6341,18.47
9348,Punjab,Faisalabad,Barley,2006,2000,652,6341,18.47
9349,Punjab,Faisalabad,Barley,2007,1333.333333,652,6341,18.47
9350,Punjab,Faisalabad,Barley,2008,1500,652,6341,18.47
9351,Punjab,Gujranwala,Barley,1981,892.8571429,652,6663,17.82
9352,Punjab,Gujranwala,Barley,1982,750,652,6663,17.82
9353,Punjab,Gujranwala,Barley,1983,789.4736842,652,6663,17.82
9354,Punjab,Gujranwala,Barley,1984,750,652,6663,17.82
9355,Punjab,Gujranwala,Barley,1985,826.0869565,652,6663,17.82
9356,Punjab,Gujranwala,Barley,1986,807.6923077,652,6663,17.82
9357,Punjab,Gujranwala,Barley,1987,882.3529412,652,6663,17.82
9358,Punjab,Gujranwala,Barley,1988,857.1428571,652,7296,17.46
9359,Punjab,Gujranwala,Barley,1989,857.1428571,652,7296,17.46
9360,Punjab,Gujranwala,Barley,1990,857.1428571,652,7296,17.46
9361,Punjab,Gujranwala,Barley,1991,1090.909091,652,7296,17.46
9362,Punjab,Gujranwala,Barley,1992,916.6666667,652,7296,17.46
9363,Punjab,Gujranwala,Barley,1993,1000,652,7296,17.46
9364,Punjab,Gujranwala,Barley,1994,1000,652,7296,17.46
9365,Punjab,Gujranwala,Barley,1995,1000,652,9223,17.35
9366,Punjab,Gujranwala,Barley,1996,1200,652,9223,17.35
9367,Punjab,Gujranwala,Barley,1997,1200,652,9223,17.35
9368,Punjab,Gujranwala,Barley,1998,1000,652,9223,17.35
9369,Punjab,Gujranwala,Barley,1999,1333.333333,652,9223,17.35
9370,Punjab,Gujranwala,Barley,2000,1000,652,9223,17.35
9371,Punjab,Gujranwala,Barley,2001,1000,652,9223,17.35
9372,Punjab,Gujranwala,Barley,2002,1000,652,10702,18.15
9373,Punjab,Gujranwala,Barley,2003,1000,652,10702,18.15
9374,Punjab,Gujranwala,Barley,2004,750,652,10702,18.15
9375,Punjab,Gujranwala,Barley,2005,500,652,10702,18.15
9376,Punjab,Gujranwala,Barley,2006,666.6666667,652,10702,18.15
9377,Punjab,Gujranwala,Barley,2007,666.6666667,652,10702,18.15
9378,Punjab,Gujranwala,Barley,2008,1000,652,10702,18.15
9379,Punjab,Gujrat,Barley,1981,769.2307692,652,9635,18.82
9380,Punjab,Gujrat,Barley,1982,500,652,9635,18.82
9381,Punjab,Gujrat,Barley,1983,611.1111111,652,9635,18.82
9382,Punjab,Gujrat,Barley,1984,666.6666667,652,9635,18.82
9383,Punjab,Gujrat,Barley,1985,769.2307692,652,9635,18.82
9384,Punjab,Gujrat,Barley,1986,785.7142857,652,9635,18.82
9385,Punjab,Gujrat,Barley,1987,714.2857143,652,9635,18.82
9386,Punjab,Gujrat,Barley,1988,846.1538462,652,10627,18.2
9387,Punjab,Gujrat,Barley,1989,846.1538462,652,10627,18.2
9388,Punjab,Gujrat,Barley,1990,833.3333333,652,10627,18.2
9389,Punjab,Gujrat,Barley,1991,916.6666667,652,10627,18.2
9390,Punjab,Gujrat,Barley,1992,909.0909091,652,10627,18.2
9391,Punjab,Gujrat,Barley,1993,1000,652,10627,18.2
9392,Punjab,Gujrat,Barley,1994,1000,652,10627,18.2
9393,Punjab,Gujrat,Barley,1995,666.6666667,652,10725,18.67
9394,Punjab,Gujrat,Barley,1996,666.6666667,652,10725,18.67
9395,Punjab,Gujrat,Barley,1997,1000,652,10725,18.67
9396,Punjab,Gujrat,Barley,1998,1000,652,10725,18.67
9397,Punjab,Gujrat,Barley,1999,1000,652,10725,18.67
9398,Punjab,Gujrat,Barley,2000,1000,652,10725,18.67
9399,Punjab,Gujrat,Barley,2001,1000,652,10725,18.67
9400,Punjab,Gujrat,Barley,2002,1000,652,11852,18.33
9401,Punjab,Gujrat,Barley,2003,1000,652,11852,18.33
9402,Punjab,Gujrat,Barley,2004,2000,652,11852,18.33
9403,Punjab,Gujrat,Barley,2005,1000,652,11852,18.33
9404,Punjab,Gujrat,Barley,2006,0,652,11852,18.33
9405,Punjab,Gujrat,Barley,2007,500,652,11852,18.33
9406,Punjab,Gujrat,Barley,2008,1000,652,11852,18.33
9407,Punjab,Hafizabad,Barley,1981,0,652,11594,18.07
9408,Punjab,Hafizabad,Barley,1982,0,652,11594,18.07
9409,Punjab,Hafizabad,Barley,1983,0,652,11594,18.07
9410,Punjab,Hafizabad,Barley,1984,0,652,11594,18.07
9411,Punjab,Hafizabad,Barley,1985,0,652,11594,18.07
9412,Punjab,Hafizabad,Barley,1986,0,652,11594,18.07
9413,Punjab,Hafizabad,Barley,1987,0,652,11594,18.07
9414,Punjab,Hafizabad,Barley,1988,0,652,12083,17.91
9415,Punjab,Hafizabad,Barley,1989,0,652,12083,17.91
9416,Punjab,Hafizabad,Barley,1990,0,652,12083,17.91
9417,Punjab,Hafizabad,Barley,1991,0,652,12083,17.91
9418,Punjab,Hafizabad,Barley,1992,0,652,12083,17.91
9419,Punjab,Hafizabad,Barley,1993,1250,652,12083,17.91
9420,Punjab,Hafizabad,Barley,1994,1000,652,12083,17.91
9421,Punjab,Hafizabad,Barley,1995,1000,652,7505.3,17.78
9422,Punjab,Hafizabad,Barley,1996,1000,652,7505.3,17.78
9423,Punjab,Hafizabad,Barley,1997,1200,652,7505.3,17.78
9424,Punjab,Hafizabad,Barley,1998,1000,652,7505.3,17.78
9425,Punjab,Hafizabad,Barley,1999,1200,652,7505.3,17.78
9426,Punjab,Hafizabad,Barley,2000,1250,652,7505.3,17.78
9427,Punjab,Hafizabad,Barley,2001,1000,652,7505.3,17.78
9428,Punjab,Hafizabad,Barley,2002,800,652,7345.7,18.67
9429,Punjab,Hafizabad,Barley,2003,750,652,7345.7,18.67
9430,Punjab,Hafizabad,Barley,2004,1000,652,7345.7,18.67
9431,Punjab,Hafizabad,Barley,2005,1000,652,7345.7,18.67
9432,Punjab,Hafizabad,Barley,2006,1000,652,7345.7,18.67
9433,Punjab,Hafizabad,Barley,2007,750,652,7345.7,18.67
9434,Punjab,Hafizabad,Barley,2008,666.6666667,652,7345.7,18.67
9435,Punjab,Jhang,Barley,1981,1000,652,5130.8,18.61
9436,Punjab,Jhang,Barley,1982,750,652,5130.8,18.61
9437,Punjab,Jhang,Barley,1983,750,652,5130.8,18.61
9438,Punjab,Jhang,Barley,1984,750,652,5130.8,18.61
9439,Punjab,Jhang,Barley,1985,750,652,5130.8,18.61
9440,Punjab,Jhang,Barley,1986,1000,652,5130.8,18.61
9441,Punjab,Jhang,Barley,1987,1000,652,5130.8,18.61
9442,Punjab,Jhang,Barley,1988,1000,652,3404.4,18.52
9443,Punjab,Jhang,Barley,1989,1000,652,3404.4,18.52
9444,Punjab,Jhang,Barley,1990,666.6666667,652,3404.4,18.52
9445,Punjab,Jhang,Barley,1991,1000,652,3404.4,18.52
9446,Punjab,Jhang,Barley,1992,1000,652,3404.4,18.52
9447,Punjab,Jhang,Barley,1993,1000,652,3404.4,18.52
9448,Punjab,Jhang,Barley,1994,1000,652,3404.4,18.52
9449,Punjab,Jhang,Barley,1995,1000,652,5607.7,19.3
9450,Punjab,Jhang,Barley,1996,1000,652,5607.7,19.3
9451,Punjab,Jhang,Barley,1997,1000,652,5607.7,19.3
9452,Punjab,Jhang,Barley,1998,1000,652,5607.7,19.3
9453,Punjab,Jhang,Barley,1999,2000,652,5607.7,19.3
9454,Punjab,Jhang,Barley,2000,1000,652,5607.7,19.3
9455,Punjab,Jhang,Barley,2001,1000,652,5607.7,19.3
9456,Punjab,Jhang,Barley,2002,0,652,8189.8,17.67
9457,Punjab,Jhang,Barley,2003,0,652,8189.8,17.67
9458,Punjab,Jhang,Barley,2004,0,652,8189.8,17.67
9459,Punjab,Jhang,Barley,2005,0,652,8189.8,17.67
9460,Punjab,Jhang,Barley,2006,1000,652,8189.8,17.67
9461,Punjab,Jhang,Barley,2007,0,652,8189.8,17.67
9462,Punjab,Jhang,Barley,2008,0,652,8189.8,17.67
9463,Punjab,Narowal,Barley,1981,0,652,8002.2,18.82
9464,Punjab,Narowal,Barley,1982,0,652,8002.2,18.82
9465,Punjab,Narowal,Barley,1983,0,652,8002.2,18.82
9466,Punjab,Narowal,Barley,1984,0,652,8002.2,18.82
9467,Punjab,Narowal,Barley,1985,0,652,8002.2,18.82
9468,Punjab,Narowal,Barley,1986,0,652,8002.2,18.82
9469,Punjab,Narowal,Barley,1987,0,652,8002.2,18.82
9470,Punjab,Narowal,Barley,1988,0,652,8081.72,19.36
9471,Punjab,Narowal,Barley,1989,0,652,8081.72,19.36
9472,Punjab,Narowal,Barley,1990,0,652,8081.72,19.36
9473,Punjab,Narowal,Barley,1991,727.2727273,652,8081.72,19.36
9474,Punjab,Narowal,Barley,1992,666.6666667,652,8081.72,19.36
9475,Punjab,Narowal,Barley,1993,714.2857143,652,8081.72,19.36
9476,Punjab,Narowal,Barley,1994,833.3333333,652,8081.72,19.36
9477,Punjab,Narowal,Barley,1995,833.3333333,1996,12004.33,19.64
9478,Punjab,Narowal,Barley,1996,833.3333333,1996,12004.33,19.64
9479,Punjab,Narowal,Barley,1997,1000,1996,12004.33,19.64
9480,Punjab,Narowal,Barley,1998,1000,1996,12004.33,19.64
9481,Punjab,Narowal,Barley,1999,1000,1996,12004.33,19.64
9482,Punjab,Narowal,Barley,2000,666.6666667,1996,12004.33,19.64
9483,Punjab,Narowal,Barley,2001,666.6666667,1996,12004.33,19.64
9484,Punjab,Narowal,Barley,2002,666.6666667,1996,12004.33,19.64
9485,Punjab,Narowal,Barley,2003,1000,1996,12004.33,19.91
9486,Punjab,Narowal,Barley,2004,333.3333333,1996,12004.33,19.91
9487,Punjab,Narowal,Barley,2005,1000,1996,12004.33,19.91
9488,Punjab,Narowal,Barley,2006,1000,1996,12004.33,19.91
9489,Punjab,Narowal,Barley,2007,1000,1996,12004.33,19.91
9490,Punjab,Narowal,Barley,2008,0,1996,12004.33,19.91
9491,Punjab,Lodhran,Barley,1981,0,1996,12004.33,19.91
9492,Punjab,Lodhran,Barley,1982,0,1996,12004.33,19.91
9493,Punjab,Lodhran,Barley,1983,0,1996,12004.33,19.89
9494,Punjab,Lodhran,Barley,1984,0,1996,12004.33,19.89
9495,Punjab,Lodhran,Barley,1985,0,1996,12004.33,19.89
9496,Punjab,Lodhran,Barley,1986,0,1996,12004.33,19.89
9497,Punjab,Lodhran,Barley,1987,0,1996,12004.33,19.89
9498,Punjab,Lodhran,Barley,1988,0,1996,12004.33,19.89
9499,Punjab,Lodhran,Barley,1989,0,1996,12004.33,19.89
9500,Punjab,Lodhran,Barley,1990,0,1996,12004.33,19.89
9501,Punjab,Lodhran,Barley,1991,1000,1996,12004.33,19.85
9502,Punjab,Lodhran,Barley,1992,1000,1996,12004.33,19.85
9503,Punjab,Lodhran,Barley,1993,1000,1996,12004.33,19.85
9504,Punjab,Lodhran,Barley,1994,1000,1996,12004.33,19.85
9505,Punjab,Lodhran,Barley,1995,1000,1996,12004.33,19.85
9506,Punjab,Lodhran,Barley,1996,1000,1996,12004.33,19.85
9507,Punjab,Lodhran,Barley,1997,0,1996,12004.33,19.85
9508,Punjab,Lodhran,Barley,1998,1000,1996,12004.33,19.85
9509,Punjab,Lodhran,Barley,1999,1000,1996,12004.33,19.85
9510,Punjab,Lodhran,Barley,2000,0,1996,12004.33,20.08
9511,Punjab,Lodhran,Barley,2001,0,1996,12004.33,20.08
9512,Punjab,Lodhran,Barley,2002,0,1996,12004.33,20.08
9513,Punjab,Lodhran,Barley,2003,0,1996,12004.33,20.08
9514,Punjab,Lodhran,Barley,2004,1000,1996,12004.33,20.08
9515,Punjab,Lodhran,Barley,2005,0,1996,12004.33,20.08
9516,Punjab,Lodhran,Barley,2006,1000,1996,12004.33,20.08
9517,Punjab,Lodhran,Barley,2007,0,1996,12004.33,20.08
9518,Punjab,Lodhran,Barley,2008,0,1996,12004.33,20.08
9519,Punjab,Pakpattan,Barley,1981,0,1996,12004.33,19.98
9520,Punjab,Pakpattan,Barley,1982,0,1996,12004.33,19.98
9521,Punjab,Pakpattan,Barley,1983,0,1996,12004.33,19.98
9522,Punjab,Pakpattan,Barley,1984,0,1996,12004.33,19.98
9523,Punjab,Pakpattan,Barley,1985,0,1996,12004.33,19.98
9524,Punjab,Pakpattan,Barley,1986,0,1996,12004.33,19.98
9525,Punjab,Pakpattan,Barley,1987,0,1996,12004.33,19.98
9526,Punjab,Pakpattan,Barley,1988,0,1996,12004.33,19.98
9527,Punjab,Pakpattan,Barley,1989,0,1996,12004.33,19.98
9528,Punjab,Pakpattan,Barley,1990,1000,1996,12004.33,19.48
9529,Punjab,Pakpattan,Barley,1991,1000,1996,12004.33,19.48
9530,Punjab,Pakpattan,Barley,1992,1000,1996,12004.33,19.48
9531,Punjab,Pakpattan,Barley,1993,1000,1996,12004.33,19.48
9532,Punjab,Pakpattan,Barley,1994,1000,1996,12004.33,19.48
9533,Punjab,Pakpattan,Barley,1995,1000,1996,12004.33,19.48
9534,Punjab,Pakpattan,Barley,1996,1000,1996,12004.33,19.48
9535,Punjab,Pakpattan,Barley,1997,1000,1996,12004.33,19.48
9536,Punjab,Pakpattan,Barley,1998,1000,1996,12004.33,19.48
9537,Punjab,Pakpattan,Barley,1999,1000,1996,11419.53,20.16
9538,Punjab,Pakpattan,Barley,2000,1000,1996,11419.53,20.16
9539,Punjab,Pakpattan,Barley,2001,1000,1996,11419.53,20.16
9540,Punjab,Pakpattan,Barley,2002,1000,1996,11419.53,20.16
9541,Punjab,Pakpattan,Barley,2003,1000,1996,11419.53,20.16
9542,Punjab,Pakpattan,Barley,2004,1000,1996,11419.53,20.16
9543,Punjab,Pakpattan,Barley,2005,0,1996,11419.53,20.16
9544,Punjab,Pakpattan,Barley,2006,1500,1996,11419.53,20.16
9545,Punjab,Pakpattan,Barley,2007,0,1996,11419.53,20.16
9546,Punjab,Pakpattan,Barley,2008,0,1996,10834.74,20.36
9547,Punjab,Sahiwal,Barley,1981,916.6666667,1996,10834.74,20.36
9548,Punjab,Sahiwal,Barley,1982,810.8108108,1996,10834.74,20.36
9549,Punjab,Sahiwal,Barley,1983,896.5517241,1996,10834.74,20.36
9550,Punjab,Sahiwal,Barley,1984,920,1996,10834.74,20.36
9551,Punjab,Sahiwal,Barley,1985,916.6666667,1996,10834.74,20.36
9552,Punjab,Sahiwal,Barley,1986,904.7619048,1996,10834.74,20.36
9553,Punjab,Sahiwal,Barley,1987,857.1428571,1996,10834.74,20.36
9554,Punjab,Sahiwal,Barley,1988,947.3684211,1996,10834.74,20.36
9555,Punjab,Sahiwal,Barley,1989,933.3333333,1996,10249.94,19.44
9556,Punjab,Sahiwal,Barley,1990,923.0769231,1996,10249.94,19.44
9557,Punjab,Sahiwal,Barley,1991,1000,1996,10249.94,19.44
9558,Punjab,Sahiwal,Barley,1992,866.6666667,1996,10249.94,19.44
9559,Punjab,Sahiwal,Barley,1993,928.5714286,1996,10249.94,19.44
9560,Punjab,Sahiwal,Barley,1994,900,1996,10249.94,19.44
9561,Punjab,Sahiwal,Barley,1995,909.0909091,1996,10249.94,19.44
9562,Punjab,Sahiwal,Barley,1996,900,1996,10249.94,19.44
9563,Punjab,Sahiwal,Barley,1997,888.8888889,1996,10249.94,19.44
9564,Punjab,Sahiwal,Barley,1998,1166.666667,1996,9665.14,19.47
9565,Punjab,Sahiwal,Barley,1999,1142.857143,1996,9665.14,19.47
9566,Punjab,Sahiwal,Barley,2000,1000,1996,9665.14,19.47
9567,Punjab,Sahiwal,Barley,2001,1200,1996,9665.14,19.47
9568,Punjab,Sahiwal,Barley,2002,1200,1996,9665.14,19.47
9569,Punjab,Sahiwal,Barley,2003,1000,1996,9665.14,19.47
9570,Punjab,Sahiwal,Barley,2004,1000,1996,9665.14,19.47
9571,Punjab,Sahiwal,Barley,2005,1000,1996,9665.14,19.47
9572,Punjab,Sahiwal,Barley,2006,1000,1996,9665.14,19.47
9573,Punjab,Sahiwal,Barley,2007,1000,1996,10023.42,19.62
9574,Punjab,Sahiwal,Barley,2008,1000,1996,10023.42,19.62
9575,Punjab,D.G. Khan,Barley,1981,600,1996,10023.42,19.62
9576,Punjab,D.G. Khan,Barley,1982,538.4615385,1996,10023.42,19.62
9577,Punjab,D.G. Khan,Barley,1983,615.3846154,1996,10023.42,19.62
9578,Punjab,D.G. Khan,Barley,1984,600,1996,10023.42,19.62
9579,Punjab,D.G. Khan,Barley,1985,692.3076923,1996,10023.42,19.62
9580,Punjab,D.G. Khan,Barley,1986,714.2857143,1996,10023.42,19.62
9581,Punjab,D.G. Khan,Barley,1987,777.7777778,1996,10023.42,19.62
9582,Punjab,D.G. Khan,Barley,1988,777.7777778,1996,10381.71,19.93
9583,Punjab,D.G. Khan,Barley,1989,666.6666667,1996,10381.71,19.93
9584,Punjab,D.G. Khan,Barley,1990,800,1996,10381.71,19.93
9585,Punjab,D.G. Khan,Barley,1991,666.6666667,1996,10381.71,19.93
9586,Punjab,D.G. Khan,Barley,1992,750,1996,10381.71,19.93
9587,Punjab,D.G. Khan,Barley,1993,750,1996,10381.71,19.93
9588,Punjab,D.G. Khan,Barley,1994,750,1996,10381.71,19.93
9589,Punjab,D.G. Khan,Barley,1995,800,1996,10381.71,19.93
